,Date,SOI,PDO,AO,Year,Month,Day,Hour,PC1,PC2,PC1_2_Amp,MJO_Phase
13644,2024-04-01,-0.69,-1.655,0.465,2024,4,1,,-0.23475,-0.55808,0.60544,1.0
13645,2024-04-02,,,,2024,4,2,,-0.13072,-0.57698,0.5916,1.0
13646,2024-04-03,,,,2024,4,3,,-0.03127,-0.48134,0.48235,1.0
13647,2024-04-04,,,,2024,4,4,,0.02424,-0.40187,0.4026,8.0
13648,2024-04-05,,,,2024,4,5,,0.0619,-0.30792,0.31408,8.0
13649,2024-04-06,,,,2024,4,6,,0.09776,-0.28262,0.29905,8.0
13650,2024-04-07,,,,2024,4,7,,0.1554,-0.3052,0.34248,8.0
13651,2024-04-08,,,,2024,4,8,,0.25084,-0.31358,0.40157,8.0
13652,2024-04-09,,,,2024,4,9,,0.30501,-0.37474,0.48318,8.0
13653,2024-04-10,,,,2024,4,10,,0.24383,-0.40016,0.4686,8.0
13654,2024-04-11,,,,2024,4,11,,0.19534,-0.40496,0.44962,8.0
13655,2024-04-12,,,,2024,4,12,,0.26894,-0.41449,0.49409,8.0
13656,2024-04-13,,,,2024,4,13,,0.37766,-0.40508,0.55382,8.0
13657,2024-04-14,,,,2024,4,14,,0.50979,-0.46878,0.69256,7.0
13658,2024-04-15,,,,2024,4,15,,0.61235,-0.50603,0.79438,7.0
13659,2024-04-16,,,,2024,4,16,,0.68887,-0.4701,0.83399,7.0
13660,2024-04-17,,,,2024,4,17,,0.7358,-0.48618,0.88192,7.0
13661,2024-04-18,,,,2024,4,18,,0.81936,-0.44045,0.93025,7.0
13662,2024-04-19,,,,2024,4,19,,1.07317,-0.36664,1.13407,7.0
13663,2024-04-20,,,,2024,4,20,,1.22398,-0.33631,1.26934,7.0
13664,2024-04-21,,,,2024,4,21,,1.24339,-0.35714,1.29367,7.0
13665,2024-04-22,,,,2024,4,22,,1.18982,-0.37894,1.24871,7.0
13666,2024-04-23,,,,2024,4,23,,1.19726,-0.31758,1.23866,7.0
13667,2024-04-24,,,,2024,4,24,,1.24368,-0.2685,1.27234,7.0
13668,2024-04-25,,,,2024,4,25,,1.26198,-0.19859,1.27751,7.0
13669,2024-04-26,,,,2024,4,26,,1.29661,-0.06522,1.29825,7.0
13670,2024-04-27,,,,2024,4,27,,1.22567,0.06499,1.2274,6.0
13671,2024-04-28,,,,2024,4,28,,1.03758,0.21324,1.05926,6.0
13672,2024-04-29,,,,2024,4,29,,0.88645,0.3693,0.9603,6.0
13673,2024-04-30,,,,2024,4,30,,0.73603,0.5135,0.89746,6.0
13674,2024-05-01,0.57,-2.636,-0.048,2024,5,1,,0.60047,0.64105,0.87836,5.0
13675,2024-05-02,,,,2024,5,2,,0.338,0.74939,0.82209,5.0
13676,2024-05-03,,,,2024,5,3,,0.05988,0.84501,0.84713,5.0
13677,2024-05-04,,,,2024,5,4,,-0.17136,0.87282,0.88948,4.0
13678,2024-05-05,,,,2024,5,5,,-0.45749,0.85636,0.9709,4.0
13679,2024-05-06,,,,2024,5,6,,-0.68752,0.86497,1.10493,4.0
13680,2024-05-07,,,,2024,5,7,,-0.77886,0.82627,1.13549,4.0
13681,2024-05-08,,,,2024,5,8,,-0.80549,0.74355,1.09621,3.0
13682,2024-05-09,,,,2024,5,9,,-0.79791,0.68691,1.05286,3.0
13683,2024-05-10,,,,2024,5,10,,-0.72095,0.55985,0.9128,3.0
13684,2024-05-11,,,,2024,5,11,,-0.62026,0.44821,0.76525,3.0
13685,2024-05-12,,,,2024,5,12,,-0.49607,0.37325,0.62081,3.0
13686,2024-05-13,,,,2024,5,13,,-0.41528,0.31298,0.52001,3.0
13687,2024-05-14,,,,2024,5,14,,-0.23209,0.31743,0.39323,4.0
13688,2024-05-15,,,,2024,5,15,,-0.02952,0.29747,0.29893,4.0
13689,2024-05-16,,,,2024,5,16,,0.08969,0.36646,0.37727,5.0
13690,2024-05-17,,,,2024,5,17,,0.16054,0.50165,0.52671,5.0
13691,2024-05-18,,,,2024,5,18,,0.28283,0.63819,0.69806,5.0
13692,2024-05-19,,,,2024,5,19,,0.36144,0.82808,0.90352,5.0
13693,2024-05-20,,,,2024,5,20,,0.43518,0.97869,1.07108,5.0
13694,2024-05-21,,,,2024,5,21,,0.46941,1.06876,1.1673,5.0
13695,2024-05-22,,,,2024,5,22,,0.5109,1.11361,1.22521,5.0
13696,2024-05-23,,,,2024,5,23,,0.52602,1.06236,1.18546,5.0
13697,2024-05-24,,,,2024,5,24,,0.53123,0.9623,1.09919,5.0
13698,2024-05-25,,,,2024,5,25,,0.42023,0.82764,0.92821,5.0
13699,2024-05-26,,,,2024,5,26,,0.3054,0.68098,0.74633,5.0
13700,2024-05-27,,,,2024,5,27,,0.19693,0.62987,0.65994,5.0
13701,2024-05-28,,,,2024,5,28,,0.15451,0.55128,0.57252,5.0
13702,2024-05-29,,,,2024,5,29,,0.08874,0.46482,0.47322,5.0
13703,2024-05-30,,,,2024,5,30,,-0.06132,0.38563,0.39047,4.0
13704,2024-05-31,,,,2024,5,31,,-0.24084,0.30699,0.39019,4.0
13705,2024-06-01,-0.43,-2.78,0.136,2024,6,1,,-0.51803,0.34036,0.61984,3.0
13706,2024-06-02,,,,2024,6,2,,-0.72299,0.41462,0.83344,3.0
13707,2024-06-03,,,,2024,6,3,,-0.83953,0.33534,0.90403,3.0
13708,2024-06-04,,,,2024,6,4,,-0.86564,0.25056,0.90117,3.0
13709,2024-06-05,,,,2024,6,5,,-0.93732,0.1083,0.94355,3.0
13710,2024-06-06,,,,2024,6,6,,-1.04721,0.01718,1.04735,3.0
13711,2024-06-07,,,,2024,6,7,,-1.03255,-0.05699,1.03412,2.0
13712,2024-06-08,,,,2024,6,8,,-0.95556,-0.07319,0.95836,2.0
13713,2024-06-09,,,,2024,6,9,,-0.87963,-0.04157,0.88061,2.0
13714,2024-06-10,,,,2024,6,10,,-0.71272,-0.12476,0.72356,2.0
13715,2024-06-11,,,,2024,6,11,,-0.5279,-0.24875,0.58358,2.0
13716,2024-06-12,,,,2024,6,12,,-0.36762,-0.21303,0.42489,2.0
13717,2024-06-13,,,,2024,6,13,,-0.34994,-0.20447,0.4053,2.0
13718,2024-06-14,,,,2024,6,14,,-0.3172,-0.15941,0.355,2.0
13719,2024-06-15,,,,2024,6,15,,-0.24884,-0.1441,0.28756,2.0
13720,2024-06-16,,,,2024,6,16,,-0.24114,-0.10971,0.26492,2.0
13721,2024-06-17,,,,2024,6,17,,-0.16379,-0.0394,0.16847,2.0
13722,2024-06-18,,,,2024,6,18,,-0.15461,-0.04543,0.16115,2.0
13723,2024-06-19,,,,2024,6,19,,-0.03873,0.0499,0.06317,4.0
13724,2024-06-20,,,,2024,6,20,,-0.02442,0.12222,0.12463,4.0
13725,2024-06-21,,,,2024,6,21,,-0.00341,0.17267,0.1727,4.0
13726,2024-06-22,,,,2024,6,22,,0.08969,0.24864,0.26433,5.0
13727,2024-06-23,,,,2024,6,23,,0.20493,0.21231,0.29508,5.0
13728,2024-06-24,,,,2024,6,24,,0.23737,0.06899,0.2472,6.0
13729,2024-06-25,,,,2024,6,25,,0.25283,0.03766,0.25562,6.0
13730,2024-06-26,,,,2024,6,26,,0.21864,0.06904,0.22928,6.0
13731,2024-06-27,,,,2024,6,27,,0.31951,0.17369,0.36366,6.0
13732,2024-06-28,,,,2024,6,28,,0.26366,0.10834,0.28506,6.0
13733,2024-06-29,,,,2024,6,29,,0.21252,0.16218,0.26734,6.0
13734,2024-06-30,,,,2024,6,30,,0.29299,0.22878,0.37173,6.0
13735,2024-07-01,-0.65,-2.18,0.587,2024,7,1,,0.41047,0.2477,0.47942,6.0
13736,2024-07-02,,,,2024,7,2,,0.48075,0.33239,0.58447,6.0
13737,2024-07-03,,,,2024,7,3,,0.53943,0.52047,0.74959,6.0
13738,2024-07-04,,,,2024,7,4,,0.57957,0.6214,0.84973,5.0
13739,2024-07-05,,,,2024,7,5,,0.62802,0.60896,0.87478,6.0
13740,2024-07-06,,,,2024,7,6,,0.61134,0.61232,0.86526,5.0
13741,2024-07-07,,,,2024,7,7,,0.54303,0.76052,0.93449,5.0
13742,2024-07-08,,,,2024,7,8,,0.52899,0.83769,0.99074,5.0
13743,2024-07-09,,,,2024,7,9,,0.38073,0.87841,0.95737,5.0
13744,2024-07-10,,,,2024,7,10,,0.17012,0.95816,0.97314,5.0
13745,2024-07-11,,,,2024,7,11,,-0.11506,0.98699,0.99368,4.0
13746,2024-07-12,,,,2024,7,12,,-0.38601,1.01755,1.08831,4.0
13747,2024-07-13,,,,2024,7,13,,-0.56515,1.03217,1.17677,4.0
13748,2024-07-14,,,,2024,7,14,,-0.72225,1.05539,1.27887,4.0
13749,2024-07-15,,,,2024,7,15,,-0.80733,1.0205,1.30123,4.0
13750,2024-07-16,,,,2024,7,16,,-0.8473,0.87549,1.21836,4.0
13751,2024-07-17,,,,2024,7,17,,-0.97348,0.74338,1.22485,3.0
13752,2024-07-18,,,,2024,7,18,,-1.02469,0.58343,1.17914,3.0
13753,2024-07-19,,,,2024,7,19,,-1.07492,0.36178,1.13416,3.0
13754,2024-07-20,,,,2024,7,20,,-1.04088,0.16651,1.05412,3.0
13755,2024-07-21,,,,2024,7,21,,-1.00655,-0.02808,1.00694,2.0
13756,2024-07-22,,,,2024,7,22,,-0.95618,-0.22188,0.98158,2.0
13757,2024-07-23,,,,2024,7,23,,-0.98067,-0.41102,1.06332,2.0
13758,2024-07-24,,,,2024,7,24,,-0.9618,-0.56708,1.11653,2.0
13759,2024-07-25,,,,2024,7,25,,-0.81654,-0.7105,1.08238,2.0
13760,2024-07-26,,,,2024,7,26,,-0.52411,-0.91522,1.05467,1.0
13761,2024-07-27,,,,2024,7,27,,-0.23669,-1.11677,1.14158,1.0
13762,2024-07-28,,,,2024,7,28,,-0.00634,-1.16145,1.16147,1.0
13763,2024-07-29,,,,2024,7,29,,0.20387,-1.21125,1.22828,8.0
13764,2024-07-30,,,,2024,7,30,,0.39233,-1.24181,1.30231,8.0
13765,2024-07-31,,,,2024,7,31,,0.52656,-1.26062,1.36617,8.0
13766,2024-08-01,0.59,-1.983,1.284,2024,8,1,,0.70238,-1.27119,1.45232,8.0
13767,2024-08-02,,,,2024,8,2,,0.81641,-1.21147,1.46088,8.0
13768,2024-08-03,,,,2024,8,3,,0.86676,-1.13477,1.42793,8.0
13769,2024-08-04,,,,2024,8,4,,0.8815,-1.09033,1.40209,8.0
13770,2024-08-05,,,,2024,8,5,,0.95588,-1.00197,1.38479,8.0
13771,2024-08-06,,,,2024,8,6,,1.08348,-1.01598,1.48531,7.0
13772,2024-08-07,,,,2024,8,7,,1.24612,-1.0034,1.59989,7.0
13773,2024-08-08,,,,2024,8,8,,1.36628,-1.03914,1.71655,7.0
13774,2024-08-09,,,,2024,8,9,,1.50007,-1.09136,1.85507,7.0
13775,2024-08-10,,,,2024,8,10,,1.58168,-1.15802,1.96029,7.0
13776,2024-08-11,,,,2024,8,11,,1.62292,-1.27182,2.06189,7.0
13777,2024-08-12,,,,2024,8,12,,1.57513,-1.27314,2.02532,7.0
13778,2024-08-13,,,,2024,8,13,,1.53901,-1.17015,1.93334,7.0
13779,2024-08-14,,,,2024,8,14,,1.4203,-1.13044,1.81526,7.0
13780,2024-08-15,,,,2024,8,15,,1.28134,-0.98233,1.61456,7.0
13781,2024-08-16,,,,2024,8,16,,1.12981,-0.79321,1.38045,7.0
13782,2024-08-17,,,,2024,8,17,,1.04004,-0.58507,1.19331,7.0
13783,2024-08-18,,,,2024,8,18,,0.88814,-0.32449,0.94556,7.0
13784,2024-08-19,,,,2024,8,19,,0.76656,-0.01559,0.76672,7.0
13785,2024-08-20,,,,2024,8,20,,0.57179,0.34325,0.66691,6.0
13786,2024-08-21,,,,2024,8,21,,0.41397,0.52381,0.66764,5.0
13787,2024-08-22,,,,2024,8,22,,0.25339,0.66092,0.70782,5.0
13788,2024-08-23,,,,2024,8,23,,0.07029,0.886,0.88878,5.0
13789,2024-08-24,,,,2024,8,24,,-0.13019,1.02583,1.03406,4.0
13790,2024-08-25,,,,2024,8,25,,-0.31427,1.13201,1.17482,4.0
13791,2024-08-26,,,,2024,8,26,,-0.47692,1.27394,1.36028,4.0
13792,2024-08-27,,,,2024,8,27,,-0.61066,1.3515,1.48306,4.0
13793,2024-08-28,,,,2024,8,28,,-0.79894,1.34014,1.56021,4.0
13794,2024-08-29,,,,2024,8,29,,-0.83952,1.24905,1.50497,4.0
13795,2024-08-30,,,,2024,8,30,,-0.83005,1.18741,1.44876,4.0
13796,2024-08-31,,,,2024,8,31,,-0.93566,1.08017,1.42906,4.0
13797,2024-09-01,-0.12,-2.76,-0.624,2024,9,1,,-1.06208,0.90028,1.39231,3.0
13798,2024-09-02,,,,2024,9,2,,-1.10939,0.76772,1.34912,3.0
13799,2024-09-03,,,,2024,9,3,,-1.04462,0.60744,1.20839,3.0
13800,2024-09-04,,,,2024,9,4,,-1.02131,0.41884,1.10386,3.0
13801,2024-09-05,,,,2024,9,5,,-1.08247,0.22267,1.10513,3.0
13802,2024-09-06,,,,2024,9,6,,-1.08949,0.1519,1.10003,3.0
13803,2024-09-07,,,,2024,9,7,,-1.13745,0.08418,1.14056,3.0
13804,2024-09-08,,,,2024,9,8,,-1.29122,0.01866,1.29136,3.0
13805,2024-09-09,,,,2024,9,9,,-1.42975,0.05187,1.4307,3.0
13806,2024-09-10,,,,2024,9,10,,-1.51514,0.10959,1.51909,3.0
13807,2024-09-11,,,,2024,9,11,,-1.52722,0.07303,1.52896,3.0
13808,2024-09-12,,,,2024,9,12,,-1.65427,0.02628,1.65448,3.0
13809,2024-09-13,,,,2024,9,13,,-1.72356,-0.02129,1.72369,2.0
13810,2024-09-14,,,,2024,9,14,,-1.70346,-0.05221,1.70426,2.0
13811,2024-09-15,,,,2024,9,15,,-1.62523,-0.13165,1.63055,2.0
13812,2024-09-16,,,,2024,9,16,,-1.60896,-0.19133,1.62029,2.0
13813,2024-09-17,,,,2024,9,17,,-1.53247,-0.20954,1.54673,2.0
13814,2024-09-18,,,,2024,9,18,,-1.31677,-0.30015,1.35054,2.0
13815,2024-09-19,,,,2024,9,19,,-1.02261,-0.34342,1.07874,2.0
13816,2024-09-20,,,,2024,9,20,,-0.77247,-0.37079,0.85685,2.0
13817,2024-09-21,,,,2024,9,21,,-0.49164,-0.40002,0.63382,2.0
13818,2024-09-22,,,,2024,9,22,,-0.17818,-0.45605,0.48962,1.0
13819,2024-09-23,,,,2024,9,23,,0.19222,-0.5016,0.53717,8.0
13820,2024-09-24,,,,2024,9,24,,0.56549,-0.58656,0.81475,8.0
13821,2024-09-25,,,,2024,9,25,,0.93917,-0.65226,1.14345,7.0
13822,2024-09-26,,,,2024,9,26,,1.23145,-0.68601,1.40963,7.0
13823,2024-09-27,,,,2024,9,27,,1.38074,-0.64951,1.52588,7.0
13824,2024-09-28,,,,2024,9,28,,1.42759,-0.61082,1.55278,7.0
13825,2024-09-29,,,,2024,9,29,,1.45542,-0.54295,1.55339,7.0
13826,2024-09-30,,,,2024,9,30,,1.51195,-0.51495,1.59724,7.0
13827,2024-10-01,0.35,-3.095,0.525,2024,10,1,,1.53276,-0.40075,1.58428,7.0
13828,2024-10-02,,,,2024,10,2,,1.53207,-0.31461,1.56404,7.0
13829,2024-10-03,,,,2024,10,3,,1.53879,-0.19355,1.55092,7.0
13830,2024-10-04,,,,2024,10,4,,1.5427,-0.1166,1.5471,7.0
13831,2024-10-05,,,,2024,10,5,,1.63091,-0.09147,1.63348,7.0
13832,2024-10-06,,,,2024,10,6,,1.78711,-0.07487,1.78868,7.0
13833,2024-10-07,,,,2024,10,7,,1.96672,-0.02242,1.96685,7.0
13834,2024-10-08,,,,2024,10,8,,2.06354,0.10716,2.06632,6.0
13835,2024-10-09,,,,2024,10,9,,2.05829,0.34644,2.08724,6.0
13836,2024-10-10,,,,2024,10,10,,1.92862,0.55039,2.00562,6.0
13837,2024-10-11,,,,2024,10,11,,1.65078,0.69819,1.79235,6.0
13838,2024-10-12,,,,2024,10,12,,1.34357,0.73745,1.53265,6.0
13839,2024-10-13,,,,2024,10,13,,1.04938,0.68104,1.25101,6.0
13840,2024-10-14,,,,2024,10,14,,0.69629,0.59632,0.91674,6.0
13841,2024-10-15,,,,2024,10,15,,0.24112,0.42182,0.48587,5.0
13842,2024-10-16,,,,2024,10,16,,-0.27262,0.22535,0.3537,3.0
13843,2024-10-17,,,,2024,10,17,,-0.75937,0.01423,0.7595,3.0
13844,2024-10-18,,,,2024,10,18,,-1.23615,-0.14243,1.24433,2.0
13845,2024-10-19,,,,2024,10,19,,-1.57517,-0.16695,1.584,2.0
13846,2024-10-20,,,,2024,10,20,,-1.76858,-0.13557,1.77377,2.0
13847,2024-10-21,,,,2024,10,21,,-1.93092,-0.25498,1.94768,2.0
13848,2024-10-22,,,,2024,10,22,,-2.05126,-0.4016,2.0902,2.0
13849,2024-10-23,,,,2024,10,23,,-2.09059,-0.58478,2.17083,2.0
13850,2024-10-24,,,,2024,10,24,,-1.97853,-0.72641,2.10766,2.0
13851,2024-10-25,,,,2024,10,25,,-1.82468,-0.86209,2.01809,2.0
13852,2024-10-26,,,,2024,10,26,,-1.61619,-0.99274,1.89673,2.0
13853,2024-10-27,,,,2024,10,27,,-1.38788,-1.09092,1.7653,2.0
13854,2024-10-28,,,,2024,10,28,,-1.23411,-1.22984,1.74228,2.0
13855,2024-10-29,,,,2024,10,29,,-1.10544,-1.30185,1.70787,1.0
13856,2024-10-30,,,,2024,10,30,,-0.93741,-1.29325,1.59726,1.0
13857,2024-10-31,,,,2024,10,31,,-0.80061,-1.1671,1.41531,1.0
13858,2024-11-01,0.61,-2.88,-0.037,2024,11,1,,-0.73803,-0.96112,1.21179,1.0
13859,2024-11-02,,,,2024,11,2,,-0.71619,-0.83652,1.10122,1.0
13860,2024-11-03,,,,2024,11,3,,-0.61938,-0.75103,0.97349,1.0
13861,2024-11-04,,,,2024,11,4,,-0.51435,-0.6152,0.80189,1.0
13862,2024-11-05,,,,2024,11,5,,-0.34742,-0.47193,0.58602,1.0
13863,2024-11-06,,,,2024,11,6,,-0.15966,-0.35799,0.39198,1.0
13864,2024-11-07,,,,2024,11,7,,-0.008,-0.2723,0.27242,1.0
13865,2024-11-08,,,,2024,11,8,,0.12761,-0.17377,0.2156,8.0
13866,2024-11-09,,,,2024,11,9,,0.29202,-0.11646,0.31439,7.0
13867,2024-11-10,,,,2024,11,10,,0.54958,-0.03773,0.55087,7.0
13868,2024-11-11,,,,2024,11,11,,0.78142,-0.02383,0.78178,7.0
13869,2024-11-12,,,,2024,11,12,,0.9484,-0.03775,0.94915,7.0
13870,2024-11-13,,,,2024,11,13,,1.08731,0.00679,1.08733,6.0
13871,2024-11-14,,,,2024,11,14,,1.19614,0.07643,1.19858,6.0
13872,2024-11-15,,,,2024,11,15,,1.3254,0.17404,1.33678,6.0
13873,2024-11-16,,,,2024,11,16,,1.48366,0.24157,1.50319,6.0
13874,2024-11-17,,,,2024,11,17,,1.60276,0.40682,1.65359,6.0
13875,2024-11-18,,,,2024,11,18,,1.71547,0.68943,1.84882,6.0
13876,2024-11-19,,,,2024,11,19,,1.68331,1.08441,2.00236,6.0
13877,2024-11-20,,,,2024,11,20,,1.51317,1.65055,2.2392,5.0
13878,2024-11-21,,,,2024,11,21,,1.20039,2.17708,2.48608,5.0
13879,2024-11-22,,,,2024,11,22,,0.91744,2.44208,2.60872,5.0
13880,2024-11-23,,,,2024,11,23,,0.72657,2.48615,2.59014,5.0
13881,2024-11-24,,,,2024,11,24,,0.54112,2.40016,2.4604,5.0
13882,2024-11-25,,,,2024,11,25,,0.4121,2.35018,2.38604,5.0
13883,2024-11-26,,,,2024,11,26,,0.338,2.28786,2.31269,5.0
13884,2024-11-27,,,,2024,11,27,,0.30017,2.19894,2.21934,5.0
13885,2024-11-28,,,,2024,11,28,,0.27904,2.08339,2.10199,5.0
13886,2024-11-29,,,,2024,11,29,,0.20549,1.9024,1.91347,5.0
13887,2024-11-30,,,,2024,11,30,,0.07703,1.72381,1.72553,5.0
13888,2024-12-01,1.09,-1.97,-0.335,2024,12,1,,-0.05308,1.59377,1.59465,4.0
13889,2024-12-02,,,,2024,12,2,,-0.19871,1.56627,1.57883,4.0
13890,2024-12-03,,,,2024,12,3,,-0.29646,1.55873,1.58667,4.0
13891,2024-12-04,,,,2024,12,4,,-0.41635,1.50504,1.56157,4.0
13892,2024-12-05,,,,2024,12,5,,-0.51831,1.41403,1.50603,4.0
13893,2024-12-06,,,,2024,12,6,,-0.57336,1.31218,1.43198,4.0
13894,2024-12-07,,,,2024,12,7,,-0.59469,1.17177,1.31404,4.0
13895,2024-12-08,,,,2024,12,8,,-0.63457,1.08055,1.2531,4.0
13896,2024-12-09,,,,2024,12,9,,-0.69873,1.0336,1.24762,4.0
13897,2024-12-10,,,,2024,12,10,,-0.78887,0.95716,1.24036,4.0
13898,2024-12-11,,,,2024,12,11,,-0.84672,0.8069,1.16962,3.0
13899,2024-12-12,,,,2024,12,12,,-0.88283,0.62408,1.08114,3.0
13900,2024-12-13,,,,2024,12,13,,-0.96105,0.47448,1.0718,3.0
13901,2024-12-14,,,,2024,12,14,,-1.03502,0.31332,1.08141,3.0
13902,2024-12-15,,,,2024,12,15,,-1.13679,0.13095,1.14431,3.0
13903,2024-12-16,,,,2024,12,16,,-1.29912,-0.01839,1.29925,2.0
13904,2024-12-17,,,,2024,12,17,,-1.43764,-0.15964,1.44647,2.0
13905,2024-12-18,,,,2024,12,18,,-1.46918,-0.30387,1.50027,2.0
13906,2024-12-19,,,,2024,12,19,,-1.40947,-0.42944,1.47344,2.0
13907,2024-12-20,,,,2024,12,20,,-1.43133,-0.52252,1.52372,2.0
13908,2024-12-21,,,,2024,12,21,,-1.43944,-0.58554,1.55398,2.0
13909,2024-12-22,,,,2024,12,22,,-1.37637,-0.57762,1.49266,2.0
13910,2024-12-23,,,,2024,12,23,,-1.34414,-0.55652,1.4548,2.0
13911,2024-12-24,,,,2024,12,24,,-1.35832,-0.46274,1.43498,2.0
13912,2024-12-25,,,,2024,12,25,,-1.28849,-0.3489,1.33489,2.0
13913,2024-12-26,,,,2024,12,26,,-1.11756,-0.30503,1.15844,2.0
13914,2024-12-27,,,,2024,12,27,,-0.91923,-0.30012,0.96698,2.0
13915,2024-12-28,,,,2024,12,28,,-0.77048,-0.3115,0.83106,2.0
13916,2024-12-29,,,,2024,12,29,,-0.63021,-0.40187,0.74744,2.0
13917,2024-12-30,,,,2024,12,30,,-0.47674,-0.488,0.68222,1.0
13918,2024-12-31,,,,2024,12,31,,-0.33669,-0.64123,0.72425,1.0
13919,2025-01-01,0.26,-1.228,-0.069,2025,1,1,,-0.15161,-0.83951,0.85309,1.0
13920,2025-01-02,,,,2025,1,2,,-0.01538,-1.03555,1.03566,1.0
13921,2025-01-03,,,,2025,1,3,,0.04397,-1.19613,1.19693,8.0
13922,2025-01-04,,,,2025,1,4,,0.09447,-1.28177,1.28524,8.0
13923,2025-01-05,,,,2025,1,5,,0.16386,-1.34737,1.3573,8.0
13924,2025-01-06,,,,2025,1,6,,0.25824,-1.37261,1.39669,8.0
13925,2025-01-07,,,,2025,1,7,,0.44132,-1.33346,1.40459,8.0
13926,2025-01-08,,,,2025,1,8,,0.61568,-1.29596,1.43478,8.0
13927,2025-01-09,,,,2025,1,9,,0.82848,-1.19556,1.45456,8.0
13928,2025-01-10,,,,2025,1,10,,0.97642,-1.05761,1.43942,8.0
13929,2025-01-11,,,,2025,1,11,,1.1456,-0.87945,1.44424,7.0
13930,2025-01-12,,,,2025,1,12,,1.30742,-0.68624,1.47657,7.0
13931,2025-01-13,,,,2025,1,13,,1.44881,-0.55998,1.55327,7.0
13932,2025-01-14,,,,2025,1,14,,1.50703,-0.44391,1.57105,7.0
13933,2025-01-15,,,,2025,1,15,,1.591,-0.27509,1.61461,7.0
13934,2025-01-16,,,,2025,1,16,,1.73049,-0.11308,1.73418,7.0
13935,2025-01-17,,,,2025,1,17,,1.8584,0.09829,1.861,6.0
13936,2025-01-18,,,,2025,1,18,,1.84122,0.25251,1.85845,6.0
13937,2025-01-19,,,,2025,1,19,,1.80488,0.40362,1.84945,6.0
13938,2025-01-20,,,,2025,1,20,,1.74325,0.49621,1.81249,6.0
13939,2025-01-21,,,,2025,1,21,,1.67793,0.5396,1.76256,6.0
13940,2025-01-22,,,,2025,1,22,,1.65515,0.66908,1.78527,6.0
13941,2025-01-23,,,,2025,1,23,,1.65511,0.78314,1.83104,6.0
13942,2025-01-24,,,,2025,1,24,,1.50906,0.85967,1.73675,6.0
13943,2025-01-25,,,,2025,1,25,,1.27893,1.00564,1.62695,6.0
13944,2025-01-26,,,,2025,1,26,,1.06927,1.10933,1.54077,5.0
13945,2025-01-27,,,,2025,1,27,,0.90128,1.24187,1.53445,5.0
13946,2025-01-28,,,,2025,1,28,,0.79338,1.37593,1.58828,5.0
13947,2025-01-29,,,,2025,1,29,,0.72994,1.45193,1.62509,5.0
13948,2025-01-30,,,,2025,1,30,,0.65056,1.52326,1.65636,5.0
13949,2025-01-31,,,,2025,1,31,,0.45257,1.55265,1.61726,5.0
13950,2025-02-01,0.7,-1.29,-0.864,2025,2,1,,0.23925,1.56166,1.57988,5.0
13951,2025-02-02,,,,2025,2,2,,0.11651,1.50966,1.51415,5.0
13952,2025-02-03,,,,2025,2,3,,-0.02948,1.37047,1.37078,4.0
13953,2025-02-04,,,,2025,2,4,,-0.24224,1.25398,1.27717,4.0
13954,2025-02-05,,,,2025,2,5,,-0.40738,1.14776,1.21791,4.0
13955,2025-02-06,,,,2025,2,6,,-0.53832,1.02953,1.16177,4.0
13956,2025-02-07,,,,2025,2,7,,-0.61283,0.87894,1.07149,4.0
13957,2025-02-08,,,,2025,2,8,,-0.66758,0.62425,0.91398,3.0
13958,2025-02-09,,,,2025,2,9,,-0.69889,0.36244,0.78728,3.0
13959,2025-02-10,,,,2025,2,10,,-0.7668,0.16814,0.78502,3.0
13960,2025-02-11,,,,2025,2,11,,-0.87964,0.0313,0.8802,3.0
13961,2025-02-12,,,,2025,2,12,,-0.9387,-0.11252,0.94542,2.0
13962,2025-02-13,,,,2025,2,13,,-0.97073,-0.31724,1.02125,2.0
13963,2025-02-14,,,,2025,2,14,,-1.08685,-0.50862,1.19998,2.0
13964,2025-02-15,,,,2025,2,15,,-1.28628,-0.58378,1.41256,2.0
13965,2025-02-16,,,,2025,2,16,,-1.483,-0.56308,1.5863,2.0
13966,2025-02-17,,,,2025,2,17,,-1.60916,-0.48509,1.68069,2.0
13967,2025-02-18,,,,2025,2,18,,-1.70685,-0.39728,1.75247,2.0
13968,2025-02-19,,,,2025,2,19,,-1.75764,-0.33324,1.78895,2.0
13969,2025-02-20,,,,2025,2,20,,-1.76101,-0.26193,1.78038,2.0
13970,2025-02-21,,,,2025,2,21,,-1.75604,-0.17611,1.76485,2.0
13971,2025-02-22,,,,2025,2,22,,-1.74021,-0.18502,1.75001,2.0
13972,2025-02-23,,,,2025,2,23,,-1.58686,-0.3289,1.62058,2.0
13973,2025-02-24,,,,2025,2,24,,-1.25051,-0.61945,1.39553,2.0
13974,2025-02-25,,,,2025,2,25,,-0.87444,-0.95479,1.29471,1.0
13975,2025-02-26,,,,2025,2,26,,-0.52965,-1.15551,1.27111,1.0
13976,2025-02-27,,,,2025,2,27,,-0.17133,-1.25561,1.26724,1.0
13977,2025-02-28,,,,2025,2,28,,0.18437,-1.33284,1.34553,8.0
13978,2025-03-01,0.88,-1.077,0.556,2025,3,1,,0.51761,-1.49651,1.5835,8.0
13979,2025-03-02,,,,2025,3,2,,0.80524,-1.63022,1.81825,8.0
13980,2025-03-03,,,,2025,3,3,,0.99947,-1.705,1.97635,8.0
